Date,Open,High,Low,Close,Adj Close,Volume
02/08/2019,51.3825,51.607498,50.407501,51.005001,49.991215,163448400
05/08/2019,49.497501,49.662498,48.145,48.334999,47.374287,209572000
06/08/2019,49.077499,49.517502,48.509998,49.25,48.271091,143299200
07/08/2019,48.852501,49.889999,48.455002,49.759998,48.770958,133457600
08/08/2019,50.049999,50.8825,49.8475,50.857498,49.846642,108038000
09/08/2019,50.325001,50.689999,49.822498,50.247501,49.435886,98478800
12/08/2019,49.904999,50.512501,49.787498,50.119999,49.310444,89927600
13/08/2019,50.255001,53.035,50.119999,52.2425,51.398666,188874000
14/08/2019,50.790001,51.610001,50.647499,50.6875,49.868778,146189600
15/08/2019,50.865002,51.285,49.9175,50.435001,49.620358,108909600
16/08/2019,51.07,51.790001,50.959999,51.625,50.791138,110481600
19/08/2019,52.654999,53.182499,52.5075,52.587502,51.738094,97654400
20/08/2019,52.720001,53.337502,52.580002,52.59,51.740555,107537200
21/08/2019,53.247501,53.412498,52.900002,53.16,52.301346,86141600
22/08/2019,53.297501,53.610001,52.6875,53.115002,52.257072,89014800
23/08/2019,52.357498,53.012501,50.25,50.66,49.841724,187272000
26/08/2019,51.465,51.797501,51.264999,51.622501,50.788677,104174400
27/08/2019,51.965,52.137501,50.8825,51.040001,50.215584,103493200
28/08/2019,51.025002,51.43,50.830002,51.3825,50.552551,63755200
29/08/2019,52.125,52.330002,51.665001,52.252499,51.408504,83962000
30/08/2019,52.540001,52.612499,51.799999,52.185001,51.342091,84573600
03/09/2019,51.607498,51.744999,51.055,51.424999,50.594368,80092000
04/09/2019,52.0975,52.369999,51.830002,52.297501,51.452774,76752400
05/09/2019,53,53.4925,52.877499,53.32,52.458755,95654800
06/09/2019,53.512501,53.605,53.127499,53.314999,52.453838,77449200
09/09/2019,53.709999,54.110001,52.767502,53.5425,52.677666,109237600
10/09/2019,53.465,54.195,52.927502,54.174999,53.299942,127111600
11/09/2019,54.517502,55.927502,54.432499,55.897499,54.994621,177158400
12/09/2019,56.200001,56.605,55.715,55.772499,54.871639,128906800
13/09/2019,55,55.197498,54.255001,54.6875,53.804165,159053200
16/09/2019,54.432499,55.032501,54.389999,54.974998,54.087029,84632400
17/09/2019,54.990002,55.205002,54.779999,55.174999,54.283798,73274800
18/09/2019,55.264999,55.712502,54.860001,55.692501,54.792931,101360000
19/09/2019,55.502499,55.939999,55.092499,55.240002,54.347748,88242400
20/09/2019,55.345001,55.639999,54.3675,54.432499,53.553288,221652400
23/09/2019,54.737499,54.959999,54.412498,54.68,53.796787,76662000
24/09/2019,55.2575,55.622501,54.297501,54.419998,53.540985,124763200
25/09/2019,54.637501,55.375,54.285,55.2575,54.364967,87613600
26/09/2019,55,55.235001,54.7075,54.9725,54.084568,75334000
27/09/2019,55.134998,55.240002,54.32,54.705002,53.821392,101408000
30/09/2019,55.224998,56.145,55.197498,55.9925,55.088093,103909600
01/10/2019,56.267502,57.055,56.049999,56.147499,55.240589,139223200
02/10/2019,55.764999,55.895,54.482498,54.740002,53.85582,138449200
03/10/2019,54.607498,55.240002,53.782501,55.205002,54.313313,114426000
04/10/2019,56.41,56.872501,55.9725,56.752499,55.835812,138478800
07/10/2019,56.567501,57.482498,56.459999,56.764999,55.848118,122306000
08/10/2019,56.455002,57.014999,56.0825,56.099998,55.193855,111820000
09/10/2019,56.7575,56.947498,56.41,56.7575,55.840733,74770400
10/10/2019,56.982498,57.610001,56.825001,57.522499,56.59338,113013600
11/10/2019,58.237499,59.41,58.077499,59.052502,58.098667,166795600
14/10/2019,58.724998,59.532501,58.6675,58.967499,58.01503,96427600
15/10/2019,59.0975,59.412498,58.720001,58.830002,57.879761,87360000
16/10/2019,58.342499,58.810001,58.299999,58.592499,57.646095,73903200
17/10/2019,58.772499,59.037498,58.380001,58.82,57.869915,67585200
18/10/2019,58.647499,59.395,58.572498,59.102501,58.147865,97433600
21/10/2019,59.380001,60.247501,59.330002,60.127499,59.156303,87247200
22/10/2019,60.290001,60.549999,59.904999,59.990002,59.021023,82293600
23/10/2019,60.525002,60.810001,60.305,60.794998,59.813023,75828800
24/10/2019,61.127499,61.200001,60.452499,60.895,59.911404,69275200
25/10/2019,60.790001,61.682499,60.720001,61.645,60.649292,73477200
28/10/2019,61.855,62.3125,61.68,62.262501,61.256817,96572800
29/10/2019,62.2425,62.4375,60.642502,60.822498,59.84008,142839600
30/10/2019,61.189999,61.325001,60.302502,60.814999,59.832695,124522000
31/10/2019,61.810001,62.2925,59.314999,62.189999,61.185486,139162000
01/11/2019,62.384998,63.982498,62.290001,63.955002,62.921982,151125200
04/11/2019,64.332497,64.462502,63.845001,64.375,63.335194,103272000
05/11/2019,64.262497,64.547501,64.080002,64.282501,63.244194,79897600
06/11/2019,64.192497,64.372498,63.842499,64.309998,63.271248,75864400
07/11/2019,64.684998,65.087502,64.527496,64.857498,64.00148,94940400
08/11/2019,64.672501,65.110001,64.212502,65.035004,64.176636,69986400
11/11/2019,64.574997,65.6175,64.57,65.550003,64.684837,81821200
12/11/2019,65.387497,65.697502,65.230003,65.489998,64.625618,87388800
13/11/2019,65.282501,66.195,65.267502,66.1175,65.244843,102734400
14/11/2019,65.9375,66.220001,65.525002,65.660004,64.793388,89182800
15/11/2019,65.919998,66.445,65.752502,66.440002,65.563095,100206400
18/11/2019,66.449997,66.857498,66.057503,66.775002,65.893669,86703200
19/11/2019,66.974998,67,66.347504,66.572502,65.69384,76167200
20/11/2019,66.385002,66.519997,65.099998,65.797501,64.92907,106234400
21/11/2019,65.922501,66.002502,65.294998,65.502502,64.63797,121395200
22/11/2019,65.647499,65.794998,65.209999,65.445,64.581215,65325200
25/11/2019,65.677498,66.610001,65.629997,66.592499,65.71357,84020400
26/11/2019,66.735001,66.790001,65.625,66.072502,65.200447,105207600
27/11/2019,66.394997,66.995003,66.327499,66.959999,66.076233,65235600
29/11/2019,66.650002,67,66.474998,66.8125,65.930664,46617600
02/12/2019,66.817497,67.0625,65.862503,66.040001,65.168365,94487200
03/12/2019,64.577499,64.8825,64.072502,64.862503,64.006416,114430400
04/12/2019,65.267502,65.827499,65.169998,65.434998,64.57135,67181600
05/12/2019,65.947502,66.472504,65.682503,66.394997,65.518661,74424400
06/12/2019,66.870003,67.75,66.824997,67.677498,66.784256,106075600
09/12/2019,67.5,67.699997,66.227501,66.730003,65.849266,128042400
10/12/2019,67.150002,67.517502,66.464996,67.120003,66.234108,90420400
11/12/2019,67.202499,67.775002,67.125,67.692497,66.799057,78756800
12/12/2019,66.945,68.139999,66.830002,67.864998,66.969292,137310400
13/12/2019,67.864998,68.824997,67.732498,68.787498,67.879601,133587600
16/12/2019,69.25,70.197502,69.245003,69.964996,69.041557,128186000
17/12/2019,69.892502,70.442497,69.699997,70.102501,69.177261,114158400
18/12/2019,69.949997,70.474998,69.779999,69.934998,69.011955,116028400
19/12/2019,69.875,70.294998,69.737503,70.004997,69.081039,98369200
20/12/2019,70.557503,70.662498,69.639999,69.860001,68.93795,275978000
23/12/2019,70.1325,71.0625,70.092499,71,70.062904,98572000
24/12/2019,71.172501,71.222504,70.730003,71.067497,70.129517,48478800
26/12/2019,71.205002,72.495003,71.175003,72.477501,71.520905,93121200
27/12/2019,72.779999,73.4925,72.029999,72.449997,71.493759,146266000
30/12/2019,72.364998,73.172501,71.305,72.879997,71.918083,144114400
31/12/2019,72.482498,73.419998,72.379997,73.412498,72.443558,100805600
